Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Reef_ID,Ocean_Name,Realm_Name,Country_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Bleaching_ID,Bleaching_Level,S1,S2,S3,S4,Percent_Bleached_Sum,Severity_Code,Bleaching_Prevalence_Score,Code_Comment,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,Percent_Cover_Sum,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
6410,10325804,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,6,2005,14.0,218735.0,,,,,,9.090909091,Mild (1-10% Bleached),,,,,,,,,,301.86,301.46,300.78,296.26,307.65,1.37,4.0,0.03,1.0,0.0,-5.383333333,6.0,3.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-0.71,1.37,-5.9,5.48,-1.38,2.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325801,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,2,2006,12.6,218732.0,,,,,,30.5,Moderate (11-50% Bleached),,Bleaching percentage averaged from code,,,,,,,,299.66,299.38,300.78,296.26,307.65,1.37,5.0,0.16,1.0,0.0,-5.383333333,6.0,9.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-2.79,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325807,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,6,2005,11.45,218738.0,,,,,,30.5,Moderate (11-50% Bleached),,Bleaching percentage averaged from code,,,,,,,,301.86,301.46,300.78,296.26,307.65,1.37,4.0,0.03,1.0,0.0,-5.383333333,6.0,3.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-0.71,1.37,-5.9,5.48,-1.38,2.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325812,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,9,2005,13.4,218743.0,,,,,,30.5,Moderate (11-50% Bleached),,Bleaching percentage averaged from code,,,,,,,,301.7,303.8,300.78,296.26,307.65,1.37,4.0,1.66,1.0,0.0,-5.383333333,6.0,10.0,2.73,11.0,3.0,11.76,2.98,27.48,1.56,1.63,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,7.7,2.44,26.57,0.81
6410,10325800,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,2,2006,13.4,218731.0,,,,,,39.13043478,Moderate (11-50% Bleached),,,,,,,,,,299.66,299.38,300.78,296.26,307.65,1.37,5.0,0.16,1.0,0.0,-5.383333333,6.0,9.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-2.79,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325811,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,9,2005,13.1,218742.0,,,,,,45.45454545,Moderate (11-50% Bleached),,,,,,,,,,301.7,303.8,300.78,296.26,307.65,1.37,4.0,1.66,1.0,0.0,-5.383333333,6.0,10.0,2.73,11.0,3.0,11.76,2.98,27.48,1.56,1.63,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,7.7,2.44,26.57,0.81
6410,10325821,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,12,2005,14.3,218752.0,,,,,,50.0,Moderate (11-50% Bleached),,,,,,,,,,299.31,298.47,300.78,296.26,307.65,1.37,5.0,-1.55,1.0,0.0,-5.383333333,6.0,9.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-3.7,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325808,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,6,2005,15.25,218739.0,,,,,,66.66666667,Severe (>50% Bleached),,,,,,,,,,301.86,301.46,300.78,296.26,307.65,1.37,4.0,0.03,1.0,0.0,-5.383333333,6.0,3.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-0.71,1.37,-5.9,5.48,-1.38,2.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325822,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,12,2005,15.1,218753.0,,,,,,70.58823529,Severe (>50% Bleached),,,,,,,,,,299.31,298.47,300.78,296.26,307.65,1.37,5.0,-1.55,1.0,0.0,-5.383333333,6.0,9.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-3.7,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325802,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,2,2006,13.0,218733.0,,,,,,72.22222222,Severe (>50% Bleached),,,,,,,,,,299.66,299.38,300.78,296.26,307.65,1.37,5.0,0.16,1.0,0.0,-5.383333333,6.0,9.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-2.79,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325803,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,2,2006,14.5,218734.0,,,,,,73.33333333,Severe (>50% Bleached),,,,,,,,,,299.66,299.38,300.78,296.26,307.65,1.37,5.0,0.16,1.0,0.0,-5.383333333,6.0,9.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-2.79,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325816,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,10,2004,13.4,218747.0,,,,,,77.77777778,Severe (>50% Bleached),,,,,,,,,,300.97,301.85,300.78,296.26,307.65,1.37,3.0,0.1,1.0,0.0,-5.383333333,6.0,3.0,2.73,11.0,3.0,3.37,2.98,27.48,1.56,-0.32,1.37,-5.9,5.48,-1.38,2.0,1.83,8.0,1.0,2.09,2.44,26.57,0.81
6410,10325823,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,12,2005,13.1,218754.0,,,,,,80.0,Severe (>50% Bleached),,,,,,,,,,299.31,298.47,300.78,296.26,307.65,1.37,5.0,-1.55,1.0,0.0,-5.383333333,6.0,9.0,2.73,11.0,3.0,0.0,2.98,27.48,1.56,-3.7,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,0.0,2.44,26.57,0.81
6410,10325813,Donner,20.0514,-87.4628,,Atlantic,Tropical Atlantic,Mexico,,1592.73,Exposed,0.041,46.926331,15,9,2005,13.4,218744.0,,,,,,100.0,Severe (>50% Bleached),,,,,,,,,,301.7,303.8,300.78,296.26,307.65,1.37,4.0,1.66,1.0,0.0,-5.383333333,6.0,10.0,2.73,11.0,3.0,11.76,2.98,27.48,1.56,1.63,1.37,-5.9,5.48,-1.38,6.0,1.83,8.0,1.0,7.7,2.44,26.57,0.81
